recipe_id,rating
50325,4.0
50326,4.75
50329,5.0
50331,4.313432835820896
50332,5.0
50334,4.136363636363637
50336,4.888888888888889
50337,5.0
50338,4.497175141242938
50339,4.5
50340,4.5
50341,3.6666666666666665
50342,4.592920353982301
50343,5.0
50344,5.0
50345,4.375
50347,5.0
50348,3.0
50349,4.809523809523809
50350,3.25
50353,4.583333333333333
50357,5.0
50358,4.0
50360,5.0
50361,5.0
50363,5.0
50364,4.0
50365,5.0
50366,4.571428571428571
50367,4.7272727272727275
50370,4.5
50371,4.823529411764706
50372,4.333333333333333
50373,0.0
50374,4.888888888888889
50375,5.0
50376,4.7
50379,4.730769230769231
50381,5.0
50382,5.0
50383,4.666666666666667
50384,4.0
50385,4.548076923076923
50387,5.0
50388,5.0
50389,2.3333333333333335
50390,4.75
50394,5.0
50395,4.6875
50398,5.0
50402,4.0
50405,4.75
50407,4.428571428571429
50408,2.5
50409,4.333333333333333
50410,3.0
50411,2.5
50412,4.928571428571429
50413,4.0
50414,3.3333333333333335
50415,4.833333333333333
50417,4.5
50418,5.0
50419,3.9285714285714284
50421,5.0
50423,5.0
50426,3.0
50427,5.0
50428,4.636363636363637
50429,5.0
50430,4.714285714285714
50431,4.166666666666667
50432,5.0
50435,5.0
50436,4.8
50443,5.0
50444,4.0
50445,4.0
50446,4.333333333333333
50447,4.0
50449,3.761904761904762
50451,4.625
50453,4.708333333333333
50454,3.8
50456,5.0
50457,4.0
50458,5.0
50459,4.555555555555555
50461,5.0
50462,3.3333333333333335
50463,4.666666666666667
50464,5.0
50465,4.5
50466,5.0
50467,3.923076923076923
50468,3.9833333333333334
50469,4.0
50470,4.833333333333333
50471,5.0
50472,4.666666666666667
50473,2.0
50476,5.0
50479,4.75
50481,5.0
50482,4.714285714285714
50484,4.451612903225806
50486,5.0
50487,4.0
50491,5.0
50492,4.714285714285714
50495,4.5
50498,4.838709677419355
50499,4.857142857142857
50500,4.882352941176471
50501,5.0
50502,2.0
50504,5.0
50507,3.3333333333333335
50510,5.0
50511,5.0
50512,4.666666666666667
50513,5.0
50515,4.875
50516,5.0
50517,1.0
50518,3.0
50519,5.0
50521,4.666666666666667
50523,5.0
50528,4.833333333333333
50529,4.0
50530,4.181818181818182
50531,1.0
50534,2.5
50535,4.571428571428571
50536,5.0
50538,2.0
50539,4.615384615384615
50541,4.111111111111111
50544,4.375
50545,5.0
50548,4.666666666666667
50549,3.0
50550,3.625
50551,5.0
50552,5.0
50558,4.333333333333333
50560,4.833333333333333
50561,4.3
50564,4.8
50566,5.0
50567,5.0
50568,4.0
50570,3.8
50571,1.5
50572,4.333333333333333
50573,4.0
50575,4.417910447761194
50576,4.333333333333333
50578,5.0
50581,3.6
50582,4.9
50583,4.857142857142857
50584,4.875
50585,4.461538461538462
50586,4.0
50588,4.083333333333333
50590,4.68
50591,5.0
50592,4.428571428571429
50594,4.75
50595,4.0
50596,4.888888888888889
50597,4.0
50598,5.0
50600,4.794871794871795
50601,4.0
50602,5.0
50603,5.0
50609,4.0
50610,4.7272727272727275
50611,5.0
50612,5.0
50613,4.333333333333333
50614,5.0
50615,5.0
50617,2.0
50619,5.0
50621,4.857142857142857
50622,5.0
50627,4.571428571428571
50629,4.0
50630,5.0
50636,4.0
50637,4.0
50638,3.0
50639,4.470588235294118
50640,4.0
50642,5.0
50646,5.0
50647,4.0
50649,5.0
50650,4.125
50652,4.9
50655,4.0
50656,5.0
50657,4.478260869565218
50659,4.684210526315789
50660,4.666666666666667
50661,4.2727272727272725
50662,3.5
50663,2.4
50669,4.516129032258065
50670,3.0
50672,4.866666666666666
50673,3.0
50674,5.0
50675,5.0
50676,4.5
50677,4.5
50678,5.0
50679,4.5
50680,5.0
50681,4.5
50684,4.2072538860103625
50688,3.0
50690,3.0
50691,4.75
50692,3.9166666666666665
50694,4.0
50696,3.0
50699,5.0
50702,4.75
50703,4.0
50704,4.785714285714286
50706,5.0
50707,4.0
50709,4.0
50710,4.5
50712,4.5
50714,5.0
50716,5.0
50718,4.0
50719,4.1456140350877195
50720,4.0
50721,4.0
50722,4.361702127659575
50723,1.0
50724,5.0
50726,4.354838709677419
50730,4.666666666666667
50732,4.25
50733,4.0
50734,5.0
50735,3.0
50737,4.217391304347826
50738,4.333333333333333
50741,5.0
50743,4.833333333333333
50744,5.0
50745,5.0
50747,5.0
50748,0.0
50750,4.857142857142857
50751,5.0
50754,3.3333333333333335
50755,4.5
50757,5.0
50759,5.0
50762,5.0
50763,4.0
50764,5.0
50766,4.0
50767,4.311688311688312
50769,4.0
50770,4.5
50772,4.370786516853933
50773,5.0
50774,4.769230769230769
50775,5.0
50776,5.0
50777,2.5
50779,3.4
50781,5.0
50782,4.285714285714286
50784,5.0
50785,0.0
50786,3.0
50787,5.0
50789,4.0
50791,5.0
50792,3.75
50793,3.8333333333333335
50795,4.666666666666667
50796,4.0
50797,4.777777777777778
50798,4.0
50799,4.5
50800,5.0
50801,5.0
50804,4.0
50805,5.0
50806,4.3
50807,5.0
50809,3.6666666666666665
50810,5.0
50811,5.0
50814,3.0
50815,0.0
50818,3.0
50819,4.0
50820,4.2727272727272725
50821,5.0
50822,1.0
50823,5.0
50824,4.619047619047619
50825,4.658536585365853
50827,4.666666666666667
50828,3.875
50830,4.809523809523809
50835,2.6666666666666665
50842,5.0
50843,4.0
50844,4.285714285714286
50848,5.0
50849,4.5
50850,4.5
50851,5.0
50852,5.0
50854,5.0
50855,4.666666666666667
50856,4.8
50857,5.0
50859,2.0
50864,2.0
50865,4.333333333333333
50867,4.5
50869,4.0
50870,4.666666666666667
50871,5.0
50872,4.857142857142857
50875,4.958333333333333
50879,4.923076923076923
50880,5.0
50881,3.3333333333333335
50882,2.5
50884,5.0
50885,5.0
50888,4.833333333333333
50889,0.3333333333333333
50890,4.6
50891,5.0
50892,4.0
50893,5.0
50894,4.888888888888889
50897,5.0
50898,4.5
50899,4.0
50901,4.777777777777778
50902,3.6666666666666665
50905,4.0
50907,5.0
50908,4.0
50909,4.5
50910,4.5
50914,3.5
50915,5.0
50916,4.333333333333333
50917,4.833333333333333
50918,3.5
50919,5.0
50920,5.0
50921,4.0
50923,5.0
50924,5.0
50925,5.0
50927,4.428571428571429
50928,5.0
50932,5.0
50934,5.0
50935,4.0
50936,5.0
50937,4.375
50938,5.0
50947,4.0
50948,4.5
50949,3.769230769230769
50951,4.142857142857143
50952,5.0
50954,4.0
50955,4.25
50956,4.033333333333333
50958,5.0
50961,5.0
50963,3.3333333333333335
50964,4.7894736842105265
50965,4.0
50966,4.8
50968,5.0
50969,5.0
50973,4.725
50977,5.0
50979,4.496
50980,5.0
50981,4.0
50983,4.0
50984,4.444444444444445
50986,5.0
50987,4.0
50988,4.166666666666667
50989,3.75
50993,5.0
50995,4.0
50996,5.0
50997,4.0
50998,2.5
50999,5.0
51001,4.0
51003,4.2592592592592595
51007,3.25
51008,1.0
51010,5.0
51013,4.666666666666667
51015,5.0
51016,5.0
51017,5.0
51018,4.25
51019,4.411764705882353
51020,5.0
51021,5.0
51024,5.0
51026,5.0
51027,4.0
51028,4.5
51029,2.0
51030,2.0
51031,5.0
51032,5.0
51033,5.0
51035,5.0
51038,4.45
51039,3.2142857142857144
51040,5.0
51041,5.0
51042,4.333333333333333
51043,5.0
51044,4.0
51045,5.0
51046,3.75
51049,4.833333333333333
51051,5.0
51053,2.0
51055,3.0
51057,3.375
51058,4.7407407407407405
51060,4.0
51062,4.285714285714286
51065,2.6666666666666665
51070,3.3333333333333335
51071,3.0
51072,4.674418604651163
51073,5.0
51074,5.0
51076,5.0
51081,4.6
51082,2.5
51083,5.0
51085,5.0
51086,4.714285714285714
51088,4.25
51089,5.0
51090,5.0
51092,4.0
51094,3.3333333333333335
51096,2.0
51098,3.5
51099,1.0
51101,2.6666666666666665
51104,4.389937106918239
51105,5.0
51106,3.5
51107,3.0
51108,5.0
51109,2.6363636363636362
51110,3.3333333333333335
51112,4.75
51113,4.0
51114,5.0
51115,4.833333333333333
51117,4.4
51118,4.75
51123,4.8
51126,3.0
51128,4.0
51129,2.5
51130,4.5
51133,4.5
51137,4.5
51138,4.730769230769231
51140,4.515337423312883
51141,4.875
51143,4.2
51144,4.846153846153846
51145,4.857142857142857
51146,5.0
51149,3.3333333333333335
51152,4.260869565217392
51156,3.5
51157,4.0
51158,4.333333333333333
51159,5.0
51160,5.0
51161,5.0
51162,5.0
51163,5.0
51164,2.5
51165,4.333333333333333
51167,4.5
51171,4.473684210526316
51172,4.375
51173,5.0
51174,4.5
51175,4.333333333333333
51178,5.0
51179,4.666666666666667
51182,4.833333333333333
51184,4.5
51188,5.0
51189,4.75
51190,5.0
51192,4.0
51193,4.529411764705882
51196,4.0
51197,4.444444444444445
51199,3.827956989247312
51201,5.0
51202,5.0
51204,5.0
51205,4.5
51206,4.5
51209,4.473684210526316
51212,2.0
51213,4.5
51214,4.333333333333333
51217,3.0
51218,5.0
51219,5.0
51221,4.133333333333334
51222,5.0
51223,3.6666666666666665
51224,0.0
51226,3.3333333333333335
51228,4.777777777777778
51230,4.518518518518518
51231,5.0
51232,4.0
51233,4.2
51234,3.142857142857143
51235,4.7368421052631575
51238,4.5
51239,4.333333333333333
51240,4.75
51243,5.0
51245,5.0
51246,5.0
51248,5.0
51249,5.0
51251,4.6
51255,5.0
51257,4.654761904761905
51261,4.0
51262,4.5
51264,4.857142857142857
51265,5.0
51267,4.0
51272,5.0
51273,5.0
51274,5.0
51275,5.0
51280,2.5
51283,4.6
51285,5.0
51286,4.666666666666667
51288,4.777777777777778
51290,5.0
51291,4.0
51292,4.4
51293,5.0
51294,4.0
51295,5.0
51296,5.0
51297,4.666666666666667
51299,5.0
51303,4.75
51304,3.3333333333333335
51305,3.0
51306,4.3076923076923075
51308,4.333333333333333
51310,5.0
51311,5.0
51312,3.0
51316,2.5
51319,5.0
51322,4.857142857142857
51323,1.0
51328,4.0
51330,5.0
51331,5.0
51332,3.5
51333,5.0
51334,4.7272727272727275
51335,4.25
51336,4.444444444444445
51337,4.555555555555555
51338,4.5
51340,4.0
51341,5.0
51342,3.0
51343,5.0
51347,5.0
51348,5.0
51349,4.5
51350,5.0
51351,4.958333333333333
51352,4.769230769230769
51353,3.75
51354,4.25
51356,4.0
51357,5.0
51358,2.0
51360,5.0
51362,4.75
51364,4.666666666666667
51365,5.0
51368,4.0
51371,3.0
51373,4.833333333333333
51377,4.428571428571429
51378,4.8
51379,1.5
51381,4.5
51382,5.0
51383,5.0
51384,5.0
51385,5.0
51387,4.75
51388,3.8
51389,4.375
51390,4.8
51391,4.0
51393,5.0
51395,5.0
51396,4.5
51397,4.0
51398,5.0
51399,4.75
51400,4.0
51404,2.5454545454545454
51405,4.784313725490196
51406,4.823529411764706
51408,4.285714285714286
51409,4.75
51411,5.0
51412,4.666666666666667
51413,5.0
51414,3.0
51415,4.666666666666667
51416,5.0
51420,4.0
51423,5.0
51427,2.3333333333333335
51429,4.333333333333333
51431,3.6666666666666665
51432,5.0
51433,5.0
51434,4.0
51435,5.0
51438,4.0
51442,5.0
51444,5.0
51445,4.0
51446,4.7272727272727275
51447,5.0
51448,3.5
51449,4.0
51451,4.555555555555555
51452,2.5
51453,4.0
51454,4.0
51455,4.25
51456,4.0
51457,4.0
51458,5.0
51459,4.305084745762712
51461,4.75
51462,5.0
51467,2.5
51468,4.8
51469,3.5
51470,4.875
51472,5.0
51473,5.0
51475,5.0
51477,5.0
51478,4.5
51479,4.5
51480,3.75
51483,4.0
51484,3.8
51486,4.666666666666667
51487,4.0
51489,4.5
51490,5.0
51495,4.666666666666667
51498,5.0
51499,4.7
51500,4.75
51501,4.790322580645161
51506,5.0
51508,5.0
51509,5.0
51510,3.0
51516,4.648648648648648
51517,4.655172413793103
51518,4.714285714285714
51519,4.9
51520,2.5
51521,4.84
51523,3.5
51524,4.894736842105263
51526,4.428571428571429
51527,4.0
51528,3.0
51529,5.0
51530,5.0
51531,5.0
51533,3.6
51534,5.0
51536,4.0
51537,4.350364963503649
51538,4.476190476190476
51539,3.25
51540,4.75
51541,4.333333333333333
51543,3.0
51544,3.6
51545,5.0
51546,3.8679245283018866
51547,4.75
51548,4.0
51549,5.0
51550,4.492647058823529
51551,3.0
51552,4.0
51554,4.714285714285714
51555,4.666666666666667
51556,3.5
51557,4.4423076923076925
51558,4.769230769230769
51559,2.0
51560,3.75
51561,4.0
51564,5.0
51565,5.0
51568,4.8
51570,4.5
51574,4.25
51576,5.0
51577,4.75
51578,4.0
51580,5.0
51581,5.0
51582,5.0
51584,4.75
51589,5.0
51592,4.666666666666667
51593,4.0
51595,4.576923076923077
51596,4.666666666666667
51597,4.964285714285714
51599,4.0
51600,4.0
51601,4.5
51602,4.5
51603,4.666666666666667
51604,5.0
51607,3.2
51608,3.25
51610,5.0
51613,5.0
51614,4.0
51615,4.5
51616,2.0
51617,0.0
51618,3.8181818181818183
51621,4.0
51622,4.75
51623,5.0
51624,5.0
51625,4.0
51626,4.5
51627,5.0
51631,4.761904761904762
51633,4.333333333333333
51635,5.0
51637,4.5
51638,3.5714285714285716
51639,4.5625
51640,3.5
51641,4.0
51642,5.0
51643,4.714285714285714
51645,4.833333333333333
51647,5.0
51648,4.545454545454546
51650,4.972972972972973
51652,2.0
51653,5.0
51654,4.75
51655,4.64
51656,5.0
51659,4.8
51660,5.0
51661,5.0
51665,4.0
51666,3.8
51667,4.0
51669,3.5
51671,5.0
51672,4.5
51673,5.0
51675,5.0
51676,4.75
51677,2.5
51681,4.642857142857143
51682,5.0
51683,4.5
51684,4.625
51685,5.0
51688,2.6666666666666665
51691,5.0
51692,4.6
51694,4.0
51699,4.96
51702,4.0
51703,4.666666666666667
51704,3.0
51705,5.0
51707,4.764705882352941
51708,5.0
51710,4.5
51711,2.7142857142857144
51712,4.875
51714,5.0
51715,4.444444444444445
51716,4.777777777777778
51717,4.5
51718,5.0
51719,4.5
51720,5.0
51722,5.0
51723,4.0
51724,3.3333333333333335
51730,4.866666666666666
51731,4.0
51732,4.0
51733,2.3333333333333335
51734,4.352941176470588
51736,4.428571428571429
51739,4.5
51740,4.545454545454546
51741,5.0
51744,3.5
51745,0.0
51746,4.5
51747,4.5
51750,5.0
51751,4.7272727272727275
51754,5.0
51755,4.75
51757,4.352941176470588
51760,5.0
51761,4.0
51763,5.0
51764,4.333333333333333
51767,0.0
51768,5.0
51769,4.5
51770,5.0
51772,4.0
51773,5.0
51774,5.0
51775,4.0
51778,5.0
51779,0.0
51780,4.396825396825397
51781,4.125
51782,4.454545454545454
51784,4.2727272727272725
51785,4.545454545454546
51788,4.857142857142857
51791,4.0
51792,4.5
51793,3.8333333333333335
51794,3.0
51795,3.8214285714285716
51796,4.642857142857143
51797,4.8
51799,4.75
51800,4.333333333333333
51801,4.75
51803,4.527272727272727
51808,5.0
51809,4.5
51811,4.666666666666667
51812,4.5
51819,5.0
51820,2.0
51821,4.5
51823,4.0
51825,5.0
51828,4.25
51829,4.0
51830,4.888888888888889
51831,5.0
51834,4.0
51835,5.0
51836,5.0
51837,4.0
51839,5.0
51841,4.0
51842,5.0
51848,5.0
51849,4.0
51850,5.0
51854,5.0
51856,5.0
51858,5.0
51860,4.5
51861,4.383333333333334
51862,5.0
51863,5.0
51864,4.857142857142857
51865,4.0
51866,4.0
51867,5.0
51868,4.0
51872,4.5625
51873,4.666666666666667
51874,4.428571428571429
51875,0.0
51876,3.0
51878,5.0
51879,4.5
51880,4.75
51881,0.0
51883,4.785714285714286
51884,4.622222222222222
51885,4.913043478260869
51886,4.621621621621622
51887,5.0
51888,4.8
51889,3.5
51890,4.833333333333333
51892,5.0
51893,3.0
51896,5.0
51897,4.0
51902,4.666666666666667
51903,3.625
51904,4.4
51908,5.0
51910,5.0
51911,5.0
51915,5.0
51916,4.0
51919,4.32
51921,3.25
51922,4.0
51924,3.3333333333333335
51927,2.5
51928,4.5
51929,4.5
51930,5.0
51931,5.0
51932,4.5
51933,5.0
51935,4.7272727272727275
51939,5.0
51940,5.0
51942,4.0
51943,4.0
51944,4.833333333333333
51945,4.5
51947,5.0
51948,4.357142857142857
51949,5.0
51952,5.0
51955,4.5
51957,4.142857142857143
51960,3.0
51961,5.0
51964,4.5
51965,3.5
51967,3.0
51968,3.4375
51972,4.666666666666667
51973,4.888888888888889
51974,5.0
51975,4.5
51977,4.714285714285714
51979,5.0
51980,3.0
51981,5.0
51982,5.0
51987,5.0
51988,5.0
51989,0.0
51990,4.333333333333333
51991,5.0
51995,4.8
51996,5.0
51997,4.34065934065934
51998,4.75
51999,5.0
52000,3.0
52001,5.0
52003,2.6666666666666665
52004,4.571428571428571
52005,5.0
52007,5.0
52009,5.0
52010,4.25
52011,4.0
52012,4.0
52014,5.0
52015,5.0
52016,4.0
52019,3.28125
52020,4.5
52021,4.75
52023,5.0
52027,4.5
52031,4.5
52033,4.8
52034,4.888888888888889
52035,4.5875706214689265
52036,3.0
52038,4.571428571428571
52039,4.923076923076923
52044,0.0
52046,4.0
52048,5.0
52050,4.857142857142857
52052,4.0
52054,4.0
52055,5.0
52059,4.0
52062,5.0
52063,5.0
52064,4.681818181818182
52066,5.0
52067,5.0
52068,5.0
52069,4.875
52070,5.0
52071,2.5
52072,5.0
52074,4.333333333333333
52075,3.0
52076,4.0
52077,4.0
52078,4.8
52079,4.5
52080,5.0
52082,5.0
52084,5.0
52086,5.0
52087,4.409090909090909
52088,4.75
52089,4.7272727272727275
52091,4.0
52093,4.666666666666667
52094,5.0
52095,4.444444444444445
52097,4.5
52099,4.5
52100,4.0
52102,4.375
52103,4.75
52104,4.708333333333333
52106,3.0
52107,4.304347826086956
52108,4.6521739130434785
52109,4.5
52112,5.0
52115,4.8
52119,4.0
52120,5.0
52121,0.0
52127,5.0
52130,4.0
52131,4.666666666666667
52132,4.5
52133,5.0
52135,4.0
52136,5.0
52137,3.0
52138,4.0
52140,5.0
52141,5.0
52142,5.0
52147,5.0
52148,3.0
52149,4.0
52151,4.631578947368421
52152,3.0
52154,4.4
52156,5.0
52157,2.0
52159,3.0
52160,5.0
52161,4.166666666666667
52162,5.0
52163,2.0
52168,4.8
52171,4.0
52172,4.64
52173,4.333333333333333
52176,4.666666666666667
52178,5.0
52179,4.0
52180,4.0
52181,5.0
52182,4.0
52183,4.5
52185,4.0
52186,4.0
52187,4.0
52188,3.9285714285714284
52189,5.0
52190,4.6
52191,5.0
52192,4.733333333333333
52193,5.0
52194,5.0
52195,5.0
52197,4.666666666666667
52198,4.636363636363637
52199,5.0
52200,4.0
52203,3.4
52204,4.454545454545454
52206,4.328467153284672
52208,5.0
52212,4.2407407407407405
52213,4.0476190476190474
52215,5.0
52217,4.0
52219,3.8333333333333335
52220,5.0
52221,4.6
52222,4.0
52224,4.857142857142857
52228,5.0
52230,4.666666666666667
52233,4.3
52234,4.8
52235,5.0
52236,5.0
52237,4.777777777777778
52238,3.6666666666666665
52243,4.0
52245,5.0
52247,3.6666666666666665
52248,5.0
52249,4.333333333333333
52251,4.711111111111111
52252,3.25
52253,4.532818532818533
52254,5.0
52255,4.857142857142857
52256,3.0
52257,4.75
52258,4.409090909090909
52259,4.75
52260,5.0
52261,3.0
52262,3.9
52263,3.0
52264,5.0
52265,4.0
52267,4.841269841269841
52268,4.0
52269,5.0
52270,5.0
52272,4.3534883720930235
52275,5.0
52276,2.8
52277,4.857142857142857
52278,5.0
52279,5.0
52280,4.875
52281,4.0
52282,4.7846153846153845
52283,4.738095238095238
52284,4.833333333333333
52286,4.75
52287,3.5
52289,4.246153846153846
52290,4.333333333333333
52295,2.5
52297,5.0
52298,4.62962962962963
52300,4.0
52304,2.5
52305,5.0
52306,4.0
52309,4.333333333333333
52311,4.75
52312,5.0
52313,4.384615384615385
52315,5.0
52317,4.0
52318,3.75
52319,5.0
52321,4.857142857142857
52322,3.0
52323,4.8
52324,5.0
52325,4.125
52326,5.0
52329,4.5
52331,5.0
52332,5.0
52333,4.9
52334,5.0
52335,5.0
52337,4.833333333333333
52339,5.0
52340,5.0
52346,3.0
52347,5.0
52351,5.0
52352,2.0
52355,3.6666666666666665
52357,4.625
52358,4.446153846153846
52360,4.75
52361,4.666666666666667
52362,5.0
52363,4.5
52364,4.5
52365,4.75
52366,4.3059701492537314
52367,2.5
52368,4.333333333333333
52369,5.0
52370,5.0
52371,4.666666666666667
52372,4.0
52373,4.0
52375,3.75
52376,4.863636363636363
52378,4.333333333333333
52379,4.333333333333333
52380,5.0
52381,4.6
52382,5.0
52384,3.0
52386,2.6666666666666665
52387,4.0
52388,5.0
52389,4.333333333333333
52391,5.0
52394,4.666666666666667
52395,3.0
52397,5.0
52398,2.0
52399,5.0
52400,4.0
52401,4.857142857142857
52402,3.0
52403,4.75
52404,4.833333333333333
52405,3.75
52406,4.25
52407,4.666666666666667
52413,4.5
52414,5.0
52416,4.6
52417,4.9375
52420,4.617283950617284
52422,5.0
52424,5.0
52425,5.0
52426,5.0
52427,4.0
52428,5.0
52429,4.666666666666667
52430,3.8
52431,5.0
52433,4.0
52434,5.0
52435,5.0
52436,5.0
52438,3.5
52439,4.0
52440,5.0
52442,4.5
52443,4.0
52444,5.0
52448,0.0
52450,4.666666666666667
52452,5.0
52453,3.0
52454,4.285714285714286
52456,5.0
52458,5.0
52462,5.0
52465,5.0
52467,4.0
52468,4.0
52469,4.590163934426229
52470,4.75
52471,5.0
52472,5.0
52473,4.0
52474,4.6
52475,3.5
52477,5.0
52480,4.0
52481,5.0
52482,5.0
52483,3.5
52485,4.666666666666667
52486,4.875
52487,4.25
52488,4.569491525423729
52490,5.0
52491,4.65
52493,5.0
52494,4.142857142857143
52495,4.8
52496,4.5
52497,4.769230769230769
52498,4.0
52499,0.0
52500,4.134831460674158
52501,5.0
52506,4.5
52507,4.0
52509,4.8
52510,5.0
52511,5.0
52512,4.0
52513,4.75
52514,4.857142857142857
52515,4.571428571428571
52516,4.5
52517,5.0
52519,4.0
52520,4.0
52521,4.666666666666667
52522,4.888888888888889
52523,5.0
52526,4.0
52529,5.0
52531,4.333333333333333
52532,5.0
52533,3.75
52534,4.166666666666667
52535,4.166666666666667
52537,4.857142857142857
52538,4.5
52539,5.0
52540,4.7
52542,5.0
52543,3.5
52544,3.5
52545,3.8636363636363638
52546,5.0
52547,4.5
52548,5.0
52549,4.0
52550,4.888888888888889
52551,5.0
52552,5.0
52553,4.724137931034483
52554,4.833333333333333
52555,4.8
52556,3.840909090909091
52557,4.333333333333333
52558,4.46
52559,3.5
52561,5.0
52563,3.5
52564,4.8
52565,4.0
52566,4.5
52567,4.0
52568,4.714285714285714
52569,4.533333333333333
52570,3.0
52571,5.0
52572,4.0
52574,4.0
52577,5.0
52579,2.0
52580,5.0
52586,4.0
52588,5.0
52592,2.5
52594,5.0
52596,4.5
52600,4.818181818181818
52601,5.0
52603,4.75
52604,4.0
52606,4.0
52612,4.666666666666667
52614,5.0
52617,5.0
52618,5.0
52619,5.0
52620,4.166666666666667
52624,4.445783132530121
52626,2.5
52627,4.0
52628,5.0
52629,4.5
52631,4.0
52633,4.5
52634,5.0
52635,4.0
52636,4.5
52637,5.0
52641,5.0
52642,2.6666666666666665
52643,5.0
52644,4.2727272727272725
52645,3.0
52646,4.75
52648,5.0
52649,4.444444444444445
52650,5.0
52652,4.6
52654,5.0
52658,3.0
52659,3.0
52661,3.6
52662,5.0
52664,4.25
52665,4.5
52666,5.0
52667,4.5
52669,3.0
52670,4.6875
52672,4.833333333333333
52678,5.0
52681,5.0
52682,5.0
52684,5.0
52686,4.777777777777778
52689,4.358974358974359
52690,4.428571428571429
52691,2.3333333333333335
52692,4.666666666666667
52693,4.666666666666667
52694,5.0
52695,4.111111111111111
52696,4.5
52697,4.222222222222222
52699,4.444444444444445
52700,5.0
52701,4.733333333333333
52702,3.0
52703,3.5
52704,4.5
52706,4.0
52707,4.75
52711,4.823529411764706
52713,5.0
52716,3.8
52718,4.666666666666667
52720,5.0
52721,5.0
52722,4.75
52724,4.333333333333333
52727,4.166666666666667
52728,4.545454545454546
52729,3.0
52731,4.0
52732,0.0
52733,3.0
52735,5.0
52737,5.0
52738,4.5
52739,3.75
52742,4.0
52743,3.25
52746,4.0
52747,4.428571428571429
52749,4.25
52750,4.571428571428571
52751,2.0
52752,4.538461538461538
52757,4.435643564356436
52758,4.571428571428571
52760,5.0
52762,4.838709677419355
52763,4.5
52765,4.0
52767,3.0
52772,4.5
52773,4.5
52775,5.0
52776,0.0
52777,0.0
52780,4.0
52781,4.666666666666667
52782,4.25
52784,4.0
52786,5.0
52789,2.3333333333333335
52791,5.0
52792,4.5
52794,5.0
52795,4.888888888888889
52798,4.0
52801,4.0
52802,3.3333333333333335
52803,3.3333333333333335
52804,4.0
52805,4.333333333333333
52806,3.0
52807,4.875
52808,5.0
52810,3.0
52811,5.0
52815,4.0
52816,4.0
52819,5.0
52821,5.0
52826,5.0
52829,3.25
52830,4.333333333333333
52831,5.0
52834,3.25
52835,3.5
52836,2.0
52837,3.3333333333333335
52838,4.0
52839,3.5
52840,4.571428571428571
52841,5.0
52842,3.5714285714285716
52843,5.0
52846,5.0
52847,2.0
52849,5.0
52851,4.5
52859,5.0
52860,5.0
52862,4.666666666666667
52863,5.0
52864,4.5
52868,4.6
52869,4.0
52870,5.0
52873,4.8
52874,5.0
52875,5.0
52876,5.0
52879,5.0
52880,4.0
52881,5.0
52883,5.0
52886,4.0
52887,5.0
52888,2.6666666666666665
52889,3.6666666666666665
52891,5.0
52892,4.705607476635514
52893,5.0
52896,4.4
52897,0.0
52899,5.0
52900,4.166666666666667
52901,5.0
52902,1.0
52903,4.8
52905,5.0
52911,5.0
52912,5.0
52916,5.0
52917,4.666666666666667
52919,5.0
52920,5.0
52922,4.5
52923,4.888888888888889
52925,3.0
52927,4.0
52929,5.0
52930,4.666666666666667
52931,5.0
52933,4.0
52935,3.3333333333333335
52936,4.666666666666667
52937,4.433333333333334
52938,5.0
52941,5.0
52942,5.0
52943,4.5
52944,4.666666666666667
52945,4.5
52946,4.0
52948,4.0
52949,5.0
52950,2.875
52951,4.181818181818182
52953,4.333333333333333
52955,4.833333333333333
52957,4.0
52959,3.8
52964,5.0
52967,4.0
52968,3.3333333333333335
52969,5.0
52970,5.0
52971,4.333333333333333
52975,5.0
52976,5.0
52977,4.333333333333333
52978,4.571428571428571
52980,4.285714285714286
52982,4.4375
52984,5.0
52985,4.666666666666667
52986,5.0
52987,4.666666666666667
52988,4.0
52990,4.5
52992,5.0
52993,4.666666666666667
52994,5.0
52997,5.0
52998,5.0
52999,4.209090909090909
53000,4.5
53001,3.75
53003,5.0
53006,5.0
53011,4.0
53012,5.0
53013,5.0
53014,5.0
53015,4.833333333333333
53017,4.714285714285714
53018,4.466666666666667
53020,5.0
53025,4.833333333333333
53027,4.5
53031,3.8333333333333335
53032,5.0
53033,4.875
53034,4.916666666666667
53035,4.5
53036,4.5
53038,5.0
53039,4.3125
53041,4.782608695652174
53042,3.0
53044,4.0
53045,4.0
53046,5.0
53047,4.428571428571429
53048,5.0
53049,2.0
53050,3.3333333333333335
53051,4.0
53053,4.0
53054,4.0
53055,4.0
53056,4.647058823529412
53057,2.9
53058,5.0
53060,5.0
53061,4.666666666666667
53063,4.666666666666667
53066,3.75
53068,4.0
53069,3.8333333333333335
53072,4.388888888888889
53075,4.5
53079,4.428571428571429
53080,4.0
53081,4.349397590361446
53084,5.0
53085,5.0
53086,4.5
53089,4.0
53091,3.0
53092,2.5
53095,3.5
53096,5.0
53097,5.0
53099,4.666666666666667
53100,5.0
53105,5.0
53106,4.666666666666667
53107,0.0
53111,5.0
53112,1.0
53113,5.0
53114,2.5
53117,5.0
53120,4.4
53121,5.0
53122,5.0
53124,5.0
53125,5.0
53126,5.0
53129,4.857142857142857
53130,5.0
53131,0.0
53133,4.616279069767442
53135,4.125
